order_id,order_date,region,category,channel,units_sold,unit_price,unit_cost,revenue,cost,profit
50939,2025-03-10,Midwest,Accessories,Retail,6,289.71,230.82,1738.26,1384.92,353.34
50940,2025-08-03,Northeast,Accessories,Retail,3,228.02,238.8,684.06,716.4,-32.34
50941,2025-06-10,Northeast,Home Office,Online,4,240.28,279.71,961.12,1118.84,-157.72
50942,2025-04-12,West,Electronics,Online,7,485.39,44.19,3397.73,309.33,3088.4
50943,2025-07-25,Midwest,Software,Retail,3,162.15,77.28,486.45,231.84,254.61
50944,2025-05-25,West,Accessories,Online,4,321.12,272.08,1284.48,1088.32,196.16
50945,2025-02-26,South,Home Office,Online,1,221.63,61.4,221.63,61.4,160.23
50946,2025-03-24,South,Software,Online,1,49.35,207.85,49.35,207.85,-158.5
50947,2025-09-26,Northeast,Home Office,Online,6,254.88,163.83,1529.28,982.98,546.3
50948,2025-07-06,Midwest,Accessories,Retail,7,410.4,34.13,2872.8,238.91,2633.89
50949,2025-01-06,South,Accessories,Online,7,67.4,92.73,471.8,649.11,-177.31
50950,2025-12-19,West,Accessories,Partner,4,53.4,160.91,213.6,643.64,-430.04
50951,2025-12-16,South,Accessories,Partner,2,93.74,257.18,187.48,514.36,-326.88
50952,2025-04-20,South,Software,Partner,3,386.91,215.19,1160.73,645.57,515.16
50953,2025-05-18,West,Software,Online,4,367.52,190.35,1470.08,761.4,708.68
50954,2025-02-20,Northeast,Home Office,Online,6,291.21,153.85,1747.26,923.1,824.16
50955,2025-02-20,Midwest,Electronics,Partner,3,244.75,96.62,734.25,289.86,444.39
50956,2025-03-28,Northeast,Accessories,Partner,5,446.4,44.58,2232.0,222.9,2009.1
50957,2025-03-09,West,Home Office,Retail,6,388.01,128.63,2328.06,771.78,1556.28
50958,2025-03-25,South,Home Office,Online,4,409.73,18.27,1638.92,73.08,1565.84
50959,2025-02-11,Midwest,Home Office,Online,2,410.37,71.21,820.74,142.42,678.32
50960,2025-08-07,Northeast,Accessories,Retail,5,328.5,135.42,1642.5,677.1,965.4
50961,2025-02-26,West,Accessories,Online,6,239.85,131.4,1439.1,788.4,650.7
50962,2025-08-14,South,Home Office,Retail,4,435.05,22.85,1740.2,91.4,1648.8
50963,2025-07-15,South,Accessories,Retail,1,464.48,180.83,464.48,180.83,283.65
50964,2025-09-05,Northeast,Home Office,Retail,7,31.43,169.41,220.01,1185.87,-965.86
50965,2025-06-15,West,Software,Online,4,44.75,32.65,179.0,130.6,48.4
50966,2025-03-03,South,Accessories,Online,1,480.2,283.52,480.2,283.52,196.68
50967,2025-09-20,South,Software,Partner,1,153.04,38.82,153.04,38.82,114.22
50968,2025-04-22,Midwest,Electronics,Retail,6,439.22,257.9,2635.32,1547.4,1087.92
50969,2025-09-10,South,Accessories,Retail,4,206.62,10.09,826.48,40.36,786.12
50970,2025-07-18,Northeast,Electronics,Retail,7,77.17,265.86,540.19,1861.02,-1320.83
50971,2025-06-27,West,Home Office,Retail,4,58.61,15.72,234.44,62.88,171.56
50972,2025-01-26,West,Accessories,Retail,1,95.12,229.77,95.12,229.77,-134.65
50973,2025-09-03,Midwest,Accessories,Online,3,139.95,114.89,419.85,344.67,75.18
50974,2025-01-19,West,Accessories,Online,5,254.49,224.08,1272.45,1120.4,152.05
50975,2025-09-22,Northeast,Electronics,Online,2,356.72,126.51,713.44,253.02,460.42
50976,2025-11-13,South,Electronics,Online,4,493.47,30.56,1973.88,122.24,1851.64
50977,2025-01-20,Midwest,Home Office,Online,5,231.92,232.58,1159.6,1162.9,-3.3
50978,2025-04-16,West,Software,Online,5,268.73,30.66,1343.65,153.3,1190.35
50979,2025-08-25,Midwest,Software,Partner,3,270.47,277.41,811.41,832.23,-20.82
50980,2025-11-02,Midwest,Electronics,Online,5,278.93,24.78,1394.65,123.9,1270.75
50981,2025-09-03,West,Accessories,Online,4,268.52,149.0,1074.08,596.0,478.08
50982,2025-03-22,Midwest,Software,Online,6,24.21,219.68,145.26,1318.08,-1172.82
50983,2025-05-30,West,Software,Retail,6,20.83,124.04,124.98,744.24,-619.26
50984,2025-01-10,Northeast,Electronics,Online,5,66.88,73.0,334.4,365.0,-30.6
50985,2025-11-17,West,Home Office,Online,4,68.75,230.14,275.0,920.56,-645.56
50986,2025-08-12,South,Electronics,Online,4,358.35,237.45,1433.4,949.8,483.6
50987,2025-09-21,West,Electronics,Retail,1,118.36,277.58,118.36,277.58,-159.22
50988,2025-05-29,South,Accessories,Partner,3,449.46,119.09,1348.38,357.27,991.11
50989,2025-10-05,Midwest,Electronics,Partner,7,465.73,156.81,3260.11,1097.67,2162.44
50990,2025-10-01,West,Accessories,Online,2,488.43,115.31,976.86,230.62,746.24
50991,2025-07-13,South,Home Office,Retail,7,470.76,84.55,3295.32,591.85,2703.47
50992,2025-06-21,West,Accessories,Online,1,150.51,227.8,150.51,227.8,-77.29
50993,2025-09-22,West,Home Office,Online,2,264.69,108.5,529.38,217.0,312.38
50994,2025-11-06,West,Home Office,Online,7,104.22,134.16,729.54,939.12,-209.58
50995,2025-01-26,Northeast,Home Office,Online,4,406.98,127.07,1627.92,508.28,1119.64
50996,2025-12-16,South,Electronics,Retail,6,446.45,216.67,2678.7,1300.02,1378.68
50997,2025-12-22,Northeast,Accessories,Online,1,428.62,276.16,428.62,276.16,152.46
50998,2025-01-26,Northeast,Software,Online,7,228.02,203.36,1596.14,1423.52,172.62
50999,2025-02-03,South,Electronics,Online,5,384.16,146.76,1920.8,733.8,1187.0
51000,2025-09-21,West,Home Office,Online,5,66.84,235.97,334.2,1179.85,-845.65
51001,2025-05-18,Northeast,Software,Retail,2,39.32,195.88,78.64,391.76,-313.12
51002,2025-10-31,Northeast,Electronics,Retail,4,381.55,27.58,1526.2,110.32,1415.88
51003,2025-07-02,Northeast,Software,Retail,6,224.17,37.74,1345.02,226.44,1118.58
51004,2025-12-29,West,Home Office,Online,2,497.86,21.0,995.72,42.0,953.72
51005,2025-08-30,Northeast,Software,Online,7,66.68,142.48,466.76,997.36,-530.6
51006,2025-02-23,Midwest,Software,Online,7,430.7,249.5,3014.9,1746.5,1268.4
51007,2025-06-17,South,Home Office,Partner,6,250.39,100.79,1502.34,604.74,897.6
51008,2025-04-29,Midwest,Software,Partner,7,417.03,121.41,2919.21,849.87,2069.34
51009,2025-05-23,West,Electronics,Retail,3,412.22,273.75,1236.66,821.25,415.41
51010,2025-03-22,Northeast,Software,Online,6,459.68,252.7,2758.08,1516.2,1241.88
51011,2025-09-02,South,Accessories,Online,5,162.97,202.86,814.85,1014.3,-199.45
51012,2025-12-18,Northeast,Electronics,Online,7,475.9,87.37,3331.3,611.59,2719.71
51013,2025-12-24,West,Software,Partner,7,92.8,43.94,649.6,307.58,342.02
51014,2025-03-03,South,Accessories,Retail,1,59.35,14.66,59.35,14.66,44.69
51015,2025-02-15,Midwest,Accessories,Partner,1,227.18,41.03,227.18,41.03,186.15
51016,2025-03-28,South,Accessories,Retail,1,417.6,94.85,417.6,94.85,322.75
51017,2025-04-09,Northeast,Software,Online,6,247.24,170.02,1483.44,1020.12,463.32
51018,2025-10-22,South,Home Office,Online,5,418.06,28.56,2090.3,142.8,1947.5
51019,2025-02-22,West,Accessories,Online,6,370.25,49.51,2221.5,297.06,1924.44
51020,2025-07-11,West,Home Office,Online,4,120.53,62.51,482.12,250.04,232.08
51021,2025-03-21,South,Electronics,Online,5,475.46,193.27,2377.3,966.35,1410.95
51022,2025-01-16,West,Home Office,Retail,5,49.17,188.58,245.85,942.9,-697.05
51023,2025-12-26,West,Home Office,Retail,6,451.17,169.72,2707.02,1018.32,1688.7
51024,2025-11-22,West,Home Office,Online,6,166.13,82.65,996.78,495.9,500.88
51025,2025-07-13,Midwest,Home Office,Online,1,260.07,117.62,260.07,117.62,142.45
51026,2025-05-21,Northeast,Home Office,Online,5,222.73,38.04,1113.65,190.2,923.45
51027,2025-04-18,West,Electronics,Retail,1,102.48,75.67,102.48,75.67,26.81
51028,2025-10-30,South,Electronics,Online,4,191.91,270.33,767.64,1081.32,-313.68
51029,2025-09-22,West,Home Office,Online,3,112.61,294.11,337.83,882.33,-544.5
51030,2025-10-17,Midwest,Home Office,Partner,1,117.87,197.82,117.87,197.82,-79.95
51031,2025-07-28,South,Accessories,Online,6,109.79,275.88,658.74,1655.28,-996.54
51032,2025-06-14,Northeast,Electronics,Online,7,254.73,196.4,1783.11,1374.8,408.31
51033,2025-12-08,South,Software,Retail,2,403.01,19.63,806.02,39.26,766.76
51034,2025-11-16,South,Electronics,Retail,3,293.11,299.06,879.33,897.18,-17.85
51035,2025-06-01,South,Software,Retail,4,448.74,38.7,1794.96,154.8,1640.16
51036,2025-10-17,South,Accessories,Online,7,325.54,207.97,2278.78,1455.79,822.99
51037,2025-09-25,West,Home Office,Online,6,350.88,83.32,2105.28,499.92,1605.36
51038,2025-05-31,Northeast,Accessories,Retail,3,340.45,123.67,1021.35,371.01,650.34
51039,2025-07-26,West,Home Office,Online,6,235.74,197.32,1414.44,1183.92,230.52
51040,2025-09-12,Midwest,Electronics,Retail,1,350.88,136.58,350.88,136.58,214.3
51041,2025-12-19,Midwest,Home Office,Partner,7,53.46,82.66,374.22,578.62,-204.4
51042,2025-05-21,South,Software,Partner,6,432.73,106.99,2596.38,641.94,1954.44
51043,2025-12-09,West,Software,Online,7,393.35,109.05,2753.45,763.35,1990.1
51044,2025-12-24,West,Accessories,Online,4,137.71,288.2,550.84,1152.8,-601.96
51045,2025-04-06,Northeast,Electronics,Online,2,388.66,241.6,777.32,483.2,294.12
51046,2025-08-15,Northeast,Software,Retail,1,26.07,142.98,26.07,142.98,-116.91
51047,2025-07-12,Northeast,Accessories,Online,1,124.28,67.95,124.28,67.95,56.33
51048,2025-10-30,West,Electronics,Online,7,51.27,245.19,358.89,1716.33,-1357.44
51049,2025-11-10,Northeast,Electronics,Online,4,394.51,55.58,1578.04,222.32,1355.72
51050,2025-04-28,Northeast,Accessories,Online,4,382.82,71.03,1531.28,284.12,1247.16
51051,2025-01-05,Northeast,Software,Online,3,410.55,116.14,1231.65,348.42,883.23
51052,2025-12-18,South,Software,Online,2,22.15,265.3,44.3,530.6,-486.3
51053,2025-08-31,Midwest,Accessories,Retail,6,260.59,48.22,1563.54,289.32,1274.22
51054,2025-01-21,Midwest,Software,Online,3,358.32,45.45,1074.96,136.35,938.61
51055,2025-06-01,West,Accessories,Online,6,94.59,153.25,567.54,919.5,-351.96
51056,2025-05-08,West,Software,Retail,6,331.9,90.16,1991.4,540.96,1450.44
51057,2025-05-04,South,Software,Retail,6,60.37,174.93,362.22,1049.58,-687.36
51058,2025-05-26,Midwest,Accessories,Online,3,107.04,140.97,321.12,422.91,-101.79
51059,2025-10-04,Northeast,Accessories,Online,1,248.38,136.14,248.38,136.14,112.24
51060,2025-11-06,Northeast,Software,Retail,4,333.71,42.47,1334.84,169.88,1164.96
51061,2025-06-01,West,Accessories,Online,1,90.02,50.9,90.02,50.9,39.12
51062,2025-12-26,Midwest,Software,Online,2,108.91,248.11,217.82,496.22,-278.4
51063,2025-04-21,West,Home Office,Online,3,118.13,266.91,354.39,800.73,-446.34
51064,2025-04-26,West,Electronics,Online,2,134.58,78.06,269.16,156.12,113.04
51065,2025-07-07,Northeast,Electronics,Online,4,128.75,42.9,515.0,171.6,343.4
51066,2025-02-26,Northeast,Software,Partner,4,209.67,25.49,838.68,101.96,736.72
51067,2025-09-08,Midwest,Electronics,Retail,5,333.82,186.41,1669.1,932.05,737.05
51068,2025-05-30,West,Software,Online,2,230.26,217.45,460.52,434.9,25.62
51069,2025-06-11,South,Accessories,Online,1,392.47,118.11,392.47,118.11,274.36
51070,2025-04-30,Midwest,Home Office,Retail,7,365.25,207.11,2556.75,1449.77,1106.98
51071,2025-03-11,West,Electronics,Online,2,80.73,216.76,161.46,433.52,-272.06
51072,2025-12-17,Midwest,Electronics,Online,3,43.44,281.25,130.32,843.75,-713.43
51073,2025-04-09,Midwest,Accessories,Retail,4,441.41,28.81,1765.64,115.24,1650.4
51074,2025-06-16,Midwest,Home Office,Partner,4,58.32,65.76,233.28,263.04,-29.76
51075,2025-10-25,South,Home Office,Online,2,91.2,29.87,182.4,59.74,122.66
51076,2025-05-31,South,Home Office,Retail,2,30.62,261.72,61.24,523.44,-462.2
51077,2025-11-22,Northeast,Accessories,Online,6,321.6,239.85,1929.6,1439.1,490.5
51078,2025-01-02,Northeast,Electronics,Online,2,299.54,176.65,599.08,353.3,245.78
51079,2025-06-01,West,Electronics,Online,6,493.71,34.26,2962.26,205.56,2756.7
51080,2025-12-31,Midwest,Home Office,Retail,3,445.73,89.26,1337.19,267.78,1069.41
51081,2025-03-06,West,Accessories,Retail,3,217.2,96.34,651.6,289.02,362.58
51082,2025-11-22,Northeast,Accessories,Retail,1,198.36,172.62,198.36,172.62,25.74
51083,2025-03-10,South,Accessories,Online,2,162.49,84.83,324.98,169.66,155.32
51084,2025-05-01,Northeast,Home Office,Online,1,93.16,31.16,93.16,31.16,62.0
51085,2025-04-19,West,Accessories,Online,7,86.28,221.92,603.96,1553.44,-949.48
51086,2025-11-12,Northeast,Home Office,Online,5,83.5,96.73,417.5,483.65,-66.15
51087,2025-09-04,West,Home Office,Online,3,74.78,141.19,224.34,423.57,-199.23
51088,2025-04-03,West,Home Office,Partner,4,135.45,47.02,541.8,188.08,353.72
51089,2025-09-25,West,Software,Retail,6,167.2,242.74,1003.2,1456.44,-453.24
51090,2025-04-13,West,Home Office,Online,5,481.56,174.0,2407.8,870.0,1537.8
51091,2025-04-22,Northeast,Accessories,Online,4,297.67,271.46,1190.68,1085.84,104.84
51092,2025-11-17,West,Software,Online,5,494.05,153.69,2470.25,768.45,1701.8
51093,2025-10-31,West,Electronics,Retail,1,198.78,283.01,198.78,283.01,-84.23
51094,2025-12-10,Midwest,Electronics,Retail,1,239.66,268.64,239.66,268.64,-28.98
51095,2025-03-03,West,Accessories,Retail,6,175.8,177.17,1054.8,1063.02,-8.22
51096,2025-10-27,Northeast,Accessories,Online,3,107.79,280.83,323.37,842.49,-519.12
51097,2025-05-16,West,Accessories,Online,7,88.72,103.7,621.04,725.9,-104.86
51098,2025-02-24,South,Accessories,Partner,6,473.64,116.04,2841.84,696.24,2145.6
51099,2025-04-18,South,Software,Partner,7,493.67,23.19,3455.69,162.33,3293.36
51100,2025-10-30,West,Accessories,Online,4,41.56,180.87,166.24,723.48,-557.24
51101,2025-09-15,South,Home Office,Online,5,92.17,219.36,460.85,1096.8,-635.95
51102,2025-09-10,South,Electronics,Online,6,223.29,234.32,1339.74,1405.92,-66.18
51103,2025-08-10,Northeast,Accessories,Partner,7,109.44,53.45,766.08,374.15,391.93
51104,2025-06-16,Midwest,Home Office,Retail,2,194.66,138.81,389.32,277.62,111.7
51105,2025-06-09,South,Accessories,Retail,2,81.97,61.29,163.94,122.58,41.36
51106,2025-06-15,South,Home Office,Online,3,239.13,202.02,717.39,606.06,111.33
51107,2025-07-24,Midwest,Software,Online,7,150.41,55.8,1052.87,390.6,662.27
51108,2025-09-24,Midwest,Electronics,Online,6,188.91,272.21,1133.46,1633.26,-499.8
51109,2025-05-18,South,Electronics,Partner,4,65.27,76.88,261.08,307.52,-46.44
51110,2025-12-12,West,Software,Online,2,225.5,94.51,451.0,189.02,261.98
51111,2025-09-05,South,Home Office,Retail,3,491.96,256.76,1475.88,770.28,705.6
51112,2025-02-24,West,Accessories,Online,6,177.84,142.96,1067.04,857.76,209.28
51113,2025-07-28,West,Home Office,Partner,3,440.69,16.96,1322.07,50.88,1271.19
51114,2025-01-17,West,Electronics,Retail,4,424.74,153.43,1698.96,613.72,1085.24
51115,2025-03-09,Midwest,Software,Online,2,476.99,34.52,953.98,69.04,884.94
51116,2025-05-13,South,Software,Partner,2,399.25,295.75,798.5,591.5,207.0
51117,2025-07-07,South,Home Office,Online,2,336.61,180.55,673.22,361.1,312.12
51118,2025-11-04,Northeast,Home Office,Online,7,431.16,84.39,3018.12,590.73,2427.39
51119,2025-05-18,Midwest,Software,Online,1,56.31,173.48,56.31,173.48,-117.17
51120,2025-06-23,Northeast,Electronics,Partner,7,242.16,32.29,1695.12,226.03,1469.09
51121,2025-04-07,Northeast,Accessories,Partner,2,494.84,241.97,989.68,483.94,505.74
51122,2025-06-20,West,Accessories,Online,5,389.41,278.35,1947.05,1391.75,555.3
51123,2025-06-03,Midwest,Home Office,Retail,1,481.8,263.59,481.8,263.59,218.21
51124,2025-07-02,Northeast,Software,Retail,6,394.22,109.11,2365.32,654.66,1710.66
51125,2025-08-30,South,Software,Retail,7,439.94,104.47,3079.58,731.29,2348.29
51126,2025-10-31,Northeast,Software,Online,1,359.13,20.18,359.13,20.18,338.95
51127,2025-10-12,Midwest,Electronics,Online,1,385.04,198.91,385.04,198.91,186.13
51128,2025-01-27,South,Home Office,Retail,7,271.13,165.12,1897.91,1155.84,742.07
51129,2025-12-26,South,Home Office,Online,7,463.63,143.21,3245.41,1002.47,2242.94
51130,2025-03-01,South,Home Office,Online,1,416.02,273.21,416.02,273.21,142.81
51131,2025-07-21,West,Electronics,Retail,3,425.06,58.68,1275.18,176.04,1099.14
51132,2025-09-07,South,Home Office,Online,5,343.04,12.8,1715.2,64.0,1651.2
51133,2025-12-28,West,Accessories,Partner,4,166.2,31.26,664.8,125.04,539.76
51134,2025-03-10,West,Home Office,Online,2,37.1,74.78,74.2,149.56,-75.36
51135,2025-01-21,Northeast,Home Office,Partner,7,469.11,19.65,3283.77,137.55,3146.22
51136,2025-06-01,Northeast,Home Office,Online,1,301.34,155.82,301.34,155.82,145.52
51137,2025-04-12,South,Electronics,Online,4,163.11,101.09,652.44,404.36,248.08
51138,2025-04-05,Midwest,Accessories,Online,7,91.58,62.34,641.06,436.38,204.68
51139,2025-12-27,South,Accessories,Retail,3,418.17,227.52,1254.51,682.56,571.95
51140,2025-08-17,Northeast,Software,Retail,4,421.53,69.29,1686.12,277.16,1408.96
51141,2025-05-05,South,Software,Online,1,410.96,209.41,410.96,209.41,201.55
51142,2025-09-15,Northeast,Accessories,Online,6,329.64,111.29,1977.84,667.74,1310.1
51143,2025-11-18,South,Home Office,Retail,5,195.69,158.43,978.45,792.15,186.3
51144,2025-08-24,Midwest,Home Office,Online,4,165.95,280.82,663.8,1123.28,-459.48
51145,2025-06-11,South,Home Office,Retail,7,24.11,20.83,168.77,145.81,22.96
51146,2025-02-11,Midwest,Electronics,Online,1,420.13,155.08,420.13,155.08,265.05
51147,2025-10-03,Midwest,Home Office,Retail,7,61.97,257.78,433.79,1804.46,-1370.67
51148,2025-12-19,South,Electronics,Retail,1,322.76,180.51,322.76,180.51,142.25
51149,2025-03-09,Midwest,Accessories,Partner,2,261.96,90.29,523.92,180.58,343.34
51150,2025-06-22,Midwest,Home Office,Retail,6,272.81,125.33,1636.86,751.98,884.88
51151,2025-11-27,Northeast,Home Office,Online,2,464.82,207.28,929.64,414.56,515.08
51152,2025-05-05,Northeast,Software,Online,6,35.18,268.34,211.08,1610.04,-1398.96
51153,2025-06-19,Midwest,Accessories,Retail,5,391.23,21.91,1956.15,109.55,1846.6
51154,2025-02-16,West,Home Office,Online,2,44.99,30.75,89.98,61.5,28.48
51155,2025-09-18,South,Electronics,Partner,5,38.31,104.26,191.55,521.3,-329.75
51156,2025-08-05,Midwest,Accessories,Retail,7,226.31,77.51,1584.17,542.57,1041.6
51157,2025-11-01,South,Software,Online,3,50.28,86.83,150.84,260.49,-109.65
51158,2025-05-04,Northeast,Accessories,Online,3,398.79,74.17,1196.37,222.51,973.86
51159,2025-10-20,South,Electronics,Online,6,274.19,66.79,1645.14,400.74,1244.4
51160,2025-06-11,Midwest,Software,Online,6,33.94,47.88,203.64,287.28,-83.64
51161,2025-07-20,Midwest,Electronics,Online,2,39.44,280.85,78.88,561.7,-482.82
51162,2025-10-02,Midwest,Accessories,Online,3,314.08,51.81,942.24,155.43,786.81
51163,2025-07-25,Midwest,Software,Online,4,406.93,69.28,1627.72,277.12,1350.6
51164,2025-02-09,West,Electronics,Online,4,230.14,81.42,920.56,325.68,594.88
51165,2025-09-30,West,Accessories,Online,7,286.2,280.57,2003.4,1963.99,39.41
51166,2025-07-07,West,Electronics,Online,4,403.92,229.16,1615.68,916.64,699.04
51167,2025-12-21,Midwest,Home Office,Online,7,313.04,239.01,2191.28,1673.07,518.21
51168,2025-04-03,West,Accessories,Retail,3,127.88,40.38,383.64,121.14,262.5
51169,2025-02-11,South,Software,Online,4,314.26,252.53,1257.04,1010.12,246.92
51170,2025-04-17,Midwest,Software,Online,5,321.57,128.38,1607.85,641.9,965.95
51171,2025-11-24,Northeast,Home Office,Retail,1,372.37,86.22,372.37,86.22,286.15
51172,2025-03-06,Midwest,Electronics,Partner,6,318.02,176.97,1908.12,1061.82,846.3
51173,2025-12-31,South,Electronics,Online,2,485.24,248.43,970.48,496.86,473.62
51174,2025-11-05,West,Software,Online,7,114.7,235.81,802.9,1650.67,-847.77
51175,2025-05-15,Midwest,Electronics,Online,5,476.52,268.1,2382.6,1340.5,1042.1
51176,2025-01-24,West,Accessories,Online,4,278.4,279.16,1113.6,1116.64,-3.04
51177,2025-01-28,Midwest,Accessories,Partner,1,342.54,79.06,342.54,79.06,263.48
51178,2025-03-03,South,Software,Retail,2,67.74,132.92,135.48,265.84,-130.36
51179,2025-09-30,Midwest,Accessories,Retail,5,202.68,14.24,1013.4,71.2,942.2
51180,2025-08-17,West,Software,Online,2,389.3,265.0,778.6,530.0,248.6
51181,2025-01-20,West,Electronics,Retail,7,359.32,54.83,2515.24,383.81,2131.43
51182,2025-01-03,South,Electronics,Online,7,39.27,259.83,274.89,1818.81,-1543.92
51183,2025-08-06,Midwest,Electronics,Online,6,282.37,105.52,1694.22,633.12,1061.1
51184,2025-11-03,Northeast,Home Office,Online,3,62.37,116.76,187.11,350.28,-163.17
51185,2025-05-16,Midwest,Software,Online,7,498.01,21.35,3486.07,149.45,3336.62
51186,2025-01-03,South,Accessories,Online,4,450.7,104.79,1802.8,419.16,1383.64
51187,2025-07-12,Northeast,Electronics,Retail,5,30.12,267.63,150.6,1338.15,-1187.55
51188,2025-03-14,South,Home Office,Online,5,432.15,17.41,2160.75,87.05,2073.7
51189,2025-12-27,Midwest,Accessories,Online,1,461.33,127.83,461.33,127.83,333.5
51190,2025-04-28,Northeast,Accessories,Online,1,189.7,19.11,189.7,19.11,170.59
51191,2025-06-03,South,Accessories,Online,1,365.36,117.57,365.36,117.57,247.79
51192,2025-07-28,West,Electronics,Retail,2,232.21,60.07,464.42,120.14,344.28
51193,2025-02-03,Northeast,Accessories,Retail,4,334.51,83.14,1338.04,332.56,1005.48
51194,2025-05-17,Northeast,Software,Retail,2,183.35,264.5,366.7,529.0,-162.3
51195,2025-11-14,South,Home Office,Online,4,174.83,136.45,699.32,545.8,153.52
51196,2025-04-30,West,Accessories,Retail,5,223.73,89.4,1118.65,447.0,671.65
51197,2025-04-25,Northeast,Accessories,Partner,7,89.87,180.91,629.09,1266.37,-637.28
51198,2025-01-13,South,Software,Online,7,418.95,51.21,2932.65,358.47,2574.18
51199,2025-03-10,Northeast,Accessories,Online,2,187.37,85.22,374.74,170.44,204.3
51200,2025-11-29,Northeast,Electronics,Partner,2,212.07,168.41,424.14,336.82,87.32
51201,2025-09-14,Northeast,Electronics,Online,2,449.15,78.88,898.3,157.76,740.54
51202,2025-03-30,West,Electronics,Online,3,258.38,206.95,775.14,620.85,154.29
51203,2025-02-16,Midwest,Accessories,Online,6,281.24,152.53,1687.44,915.18,772.26
51204,2025-09-17,Midwest,Home Office,Online,4,479.12,233.88,1916.48,935.52,980.96
51205,2025-08-16,West,Home Office,Online,7,445.63,284.99,3119.41,1994.93,1124.48
51206,2025-06-29,West,Accessories,Online,4,101.34,43.58,405.36,174.32,231.04
51207,2025-01-10,South,Home Office,Retail,2,247.14,107.05,494.28,214.1,280.18
51208,2025-10-11,Northeast,Home Office,Online,3,486.22,102.67,1458.66,308.01,1150.65
51209,2025-05-06,West,Accessories,Retail,2,198.74,53.84,397.48,107.68,289.8
51210,2025-05-14,South,Electronics,Online,4,198.36,244.99,793.44,979.96,-186.52
51211,2025-06-04,Midwest,Accessories,Partner,6,113.61,230.36,681.66,1382.16,-700.5
51212,2025-09-05,Midwest,Electronics,Partner,7,74.88,150.48,524.16,1053.36,-529.2
51213,2025-05-20,Midwest,Electronics,Retail,6,375.35,165.95,2252.1,995.7,1256.4
51214,2025-11-14,Midwest,Home Office,Partner,5,389.61,27.27,1948.05,136.35,1811.7
51215,2025-06-25,South,Home Office,Retail,3,485.13,171.1,1455.39,513.3,942.09
51216,2025-11-19,Northeast,Electronics,Partner,6,391.24,239.49,2347.44,1436.94,910.5
51217,2025-06-23,South,Electronics,Online,3,136.81,176.41,410.43,529.23,-118.8
51218,2025-03-15,Northeast,Home Office,Online,2,39.26,86.94,78.52,173.88,-95.36
51219,2025-12-17,Midwest,Software,Retail,5,493.01,203.59,2465.05,1017.95,1447.1
51220,2025-05-23,West,Electronics,Online,4,183.42,114.83,733.68,459.32,274.36
51221,2025-10-19,West,Electronics,Retail,6,169.75,168.01,1018.5,1008.06,10.44
51222,2025-04-22,West,Electronics,Partner,6,454.86,151.39,2729.16,908.34,1820.82
51223,2025-07-25,Northeast,Home Office,Online,1,300.85,120.54,300.85,120.54,180.31
51224,2025-05-11,Midwest,Accessories,Retail,7,123.14,218.47,861.98,1529.29,-667.31
51225,2025-04-20,South,Electronics,Online,4,446.77,266.32,1787.08,1065.28,721.8
51226,2025-03-08,West,Electronics,Online,6,496.81,11.51,2980.86,69.06,2911.8
51227,2025-03-27,Northeast,Electronics,Online,6,61.61,280.75,369.66,1684.5,-1314.84
51228,2025-10-02,West,Accessories,Online,4,433.88,158.34,1735.52,633.36,1102.16
51229,2025-08-15,South,Accessories,Online,5,207.45,213.21,1037.25,1066.05,-28.8
51230,2025-11-21,Midwest,Electronics,Online,3,271.55,258.13,814.65,774.39,40.26
51231,2025-01-10,South,Electronics,Online,4,459.11,145.46,1836.44,581.84,1254.6
51232,2025-12-21,Midwest,Software,Retail,3,487.22,252.14,1461.66,756.42,705.24
51233,2025-10-15,Midwest,Accessories,Retail,5,145.84,61.51,729.2,307.55,421.65
51234,2025-04-22,Midwest,Software,Online,5,122.17,56.16,610.85,280.8,330.05
51235,2025-01-24,West,Electronics,Online,2,58.65,200.67,117.3,401.34,-284.04
51236,2025-10-18,South,Electronics,Partner,1,289.66,262.34,289.66,262.34,27.32
51237,2025-12-05,West,Electronics,Retail,5,26.53,268.8,132.65,1344.0,-1211.35
51238,2025-11-22,South,Electronics,Online,5,217.71,196.68,1088.55,983.4,105.15
51239,2025-06-17,Northeast,Home Office,Online,3,55.22,162.39,165.66,487.17,-321.51
51240,2025-04-19,Northeast,Home Office,Retail,5,214.51,106.1,1072.55,530.5,542.05
51241,2025-07-09,South,Home Office,Retail,4,39.17,294.2,156.68,1176.8,-1020.12
51242,2025-12-21,South,Software,Online,2,420.9,102.71,841.8,205.42,636.38
51243,2025-07-15,South,Accessories,Online,2,120.67,225.81,241.34,451.62,-210.28
51244,2025-02-02,South,Electronics,Online,4,177.59,164.27,710.36,657.08,53.28
51245,2025-07-24,Midwest,Accessories,Retail,6,437.62,186.47,2625.72,1118.82,1506.9
51246,2025-11-08,West,Home Office,Online,5,378.21,124.11,1891.05,620.55,1270.5
51247,2025-07-01,Midwest,Electronics,Online,7,125.14,289.8,875.98,2028.6,-1152.62
51248,2025-05-27,West,Electronics,Online,1,54.51,175.79,54.51,175.79,-121.28
51249,2025-09-25,West,Software,Partner,5,363.52,281.96,1817.6,1409.8,407.8
51250,2025-01-11,West,Accessories,Retail,2,207.54,12.2,415.08,24.4,390.68
51251,2025-03-11,Midwest,Software,Retail,1,387.72,176.07,387.72,176.07,211.65
